_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000356","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.236493","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.237222","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.237574","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.959157","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"0.959250","5.9.29.183","172.19.0.3","TLSv1.2","179","Application Data"
"0.959446","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2115 Win=11903 Len=0"
"0.963474","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.963863","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2115 Ack=3172 Win=65535 Len=0"
"1.235109","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.235696","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.235876","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3715 Win=65535 Len=0"
"1.278935","02:42:7b:11:31:3d","","ARP","44","Who has 172.19.0.3? Tell 172.19.0.1"
"1.278961","02:42:ac:13:00:03","","ARP","44","172.19.0.3 is at 02:42:ac:13:00:03"
"1.542896","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.542982","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=4118 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.543136","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5554 Win=11903 Len=0"
"1.543363","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.558702","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.558723","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=7733 Win=11911 Len=0"
"1.558999","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=7733 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.559033","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data [TCP segment of a reassembled PDU]"
"1.559124","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=10629 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.559125","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10629 Win=11903 Len=0"
"1.559127","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=12089 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.559128","5.9.29.183","172.19.0.3","TLSv1.2","560","Application Data"
"1.559261","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14053 Win=11879 Len=0"
"1.578110","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.578169","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=15513 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.578185","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=16973 Win=11903 Len=0"
"1.578188","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.593505","5.9.29.183","172.19.0.3","TLSv1.2","663","Application Data"
"1.593554","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=18737 Win=11911 Len=0"
"1.599516","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.599894","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=20185 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.599904","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=21633 Win=11911 Len=0"
"1.608422","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.614194","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.614216","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=23824 Win=11911 Len=0"
