_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000291","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.438375","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.439637","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.440135","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.088380","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.088471","5.9.29.183","172.19.0.3","TLSv1.2","681","Application Data"
"1.088647","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2629 Win=11903 Len=0"
"1.095073","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.095551","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2629 Ack=3172 Win=65535 Len=0"
"1.486610","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.487348","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.487742","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3172 Ack=3715 Win=65535 Len=0"
"1.914076","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.943673","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.943696","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5163 Win=11911 Len=0"
"1.943877","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=5163 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.943891","5.9.29.183","172.19.0.3","TLSv1.2","1225","Application Data"
"1.943901","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=7792 Win=11911 Len=0"
"1.943924","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.943975","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=9252 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.944105","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10688 Win=11903 Len=0"
"1.959624","5.9.29.183","172.19.0.3","TLSv1.2","337","Application Data"
"1.994761","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.994781","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12429 Win=11911 Len=0"
"1.994817","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=12429 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.994860","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"1.994969","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14596 Win=11895 Len=0"
"1.995310","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.995536","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=14596 Ack=4258 Win=65535 Len=0"
"2.010139","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.010197","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=16056 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.010207","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.010213","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=18952 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.010220","5.9.29.183","172.19.0.3","TCP","696","9002 → 43520 [PSH, ACK] Seq=20412 Ack=4258 Win=65535 Len=640 [TCP segment of a reassembled PDU]"
"2.010261","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=21052 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.010325","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.010376","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=23972 Win=11861 Len=0"
"2.010452","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=23972 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.010461","5.9.29.183","172.19.0.3","TLSv1.2","615","Application Data"
"2.010648","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=25991 Win=11846 Len=0"
