_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000283","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.563449","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.563500","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.564254","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.564549","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.391481","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.391557","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"1.391727","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2115 Win=11903 Len=0"
"1.395924","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.396213","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2115 Ack=3172 Win=65535 Len=0"
"1.902755","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.903385","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.903658","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3715 Win=65535 Len=0"
"2.410667","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.461422","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=3201 Win=11911 Len=0"
"2.566528","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.566608","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=4649 Win=11909 Len=0"
"2.566766","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=4649 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.566776","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6097 Win=11901 Len=0"
"2.566777","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.566794","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6828 Win=11896 Len=0"
"2.566994","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.567161","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=6828 Ack=4258 Win=65535 Len=0"
"2.597480","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.597677","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8276 Ack=4258 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.597684","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.597739","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=10455 Win=11895 Len=0"
"2.598227","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.598445","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=10455 Ack=4801 Win=65535 Len=0"
"2.608441","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.608695","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=10455 Ack=5344 Win=65535 Len=0"
"2.645298","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.686477","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=10998 Win=11911 Len=0"
"3.258008","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"3.258074","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=11541 Win=11911 Len=0"
"3.258759","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"3.259208","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=11541 Ack=5887 Win=65535 Len=0"
"3.758702","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"3.786769","5.9.29.183","172.19.0.3","TCP","755","[TCP segment of a reassembled PDU]"
"3.786789","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=12783 Win=11911 Len=0"
"3.786859","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=12783 Ack=5887 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
