_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000312","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.420929","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.420975","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.421997","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.422351","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.302722","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.303367","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.303378","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=11911 Len=0"
"1.303384","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"1.307141","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.307394","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.829368","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.829947","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.830192","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"2.300706","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.300737","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=4661 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.300784","5.9.29.183","172.19.0.3","TLSv1.2","1237","Application Data"
"2.300858","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.300866","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=8738 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.300965","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10174 Win=11879 Len=0"
"2.316359","5.9.29.183","172.19.0.3","TLSv1.2","851","Application Data"
"2.327339","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.327366","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12417 Win=11911 Len=0"
"2.331533","5.9.29.183","172.19.0.3","TLSv1.2","179","Application Data"
"2.374304","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12540 Win=11911 Len=0"
"2.418830","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.418852","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14000 Win=11911 Len=0"
"2.418864","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=14000 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.418874","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15436 Win=11903 Len=0"
"2.419042","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.419051","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=16167 Win=11898 Len=0"
"2.419494","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.419871","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=16167 Ack=4258 Win=65535 Len=0"
"2.531796","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.531832","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=17627 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.531970","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.532031","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=19794 Win=11895 Len=0"
"2.539482","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.539654","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=21242 Ack=4258 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.539675","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=22690 Win=11903 Len=0"
"2.539882","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.539892","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.539898","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=25610 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.539901","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=27070 Ack=4258 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"2.539961","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=28482 Win=11869 Len=0"
"2.541726","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data, Application Data"
"2.542256","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.542659","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=29930 Ack=4801 Win=65535 Len=0"
"2.546963","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=29930 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.547274","5.9.29.183","172.19.0.3","TLSv1.2","1467","Application Data"
"2.547286","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=32789 Win=11911 Len=0"
"2.552767","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.553003","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=34237 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.553046","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=35685 Win=11903 Len=0"
"2.555134","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"2.555489","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=37133 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.555506","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=38593 Win=11903 Len=0"
"2.555509","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=38593 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.555514","5.9.29.183","172.19.0.3","TLSv1.2","1480","Application Data [TCP segment of a reassembled PDU]"
"2.555666","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=41477 Win=11887 Len=0"
"2.555923","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=41477 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.555929","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=42937 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.555936","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=44373 Win=11903 Len=0"
"2.562374","5.9.29.183","172.19.0.3","TLSv1.2","381","Application Data"
"2.566717","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.566736","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=46146 Win=11911 Len=0"
"2.566856","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=46146 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.567959","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"2.567967","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=49042 Win=11911 Len=0"
"2.568260","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=49042 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.577765","5.9.29.183","172.19.0.3","TLSv1.2","1004","Application Data"
"2.577788","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=51438 Win=11911 Len=0"
"3.147385","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"3.147410","5.9.29.183","172.19.0.3","TLSv1.2","1207","Application Data"
