_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000289","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.022812","172.19.0.3","185.21.216.198","TLSv1.2","599","Application Data"
"0.023124","185.21.216.198","172.19.0.3","TCP","56","41389 → 37034 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.179431","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.180420","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.180885","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.604801","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"0.604911","5.9.29.183","172.19.0.3","TLSv1.2","681","Application Data"
"0.605077","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2629 Win=11903 Len=0"
"0.609532","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.609853","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2629 Ack=3172 Win=65535 Len=0"
"0.835806","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.836939","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.837234","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3172 Ack=3715 Win=65535 Len=0"
"1.070653","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.070760","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4620 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.070800","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.070804","5.9.29.183","172.19.0.3","TCP","1213","9002 → 43520 [PSH, ACK] Seq=7540 Ack=3715 Win=65535 Len=1157 [TCP segment of a reassembled PDU]"
"1.070807","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=8697 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.070855","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.070860","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=11617 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.070899","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=13077 Win=11861 Len=0"
"1.070934","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=13077 Ack=3715 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"1.070939","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.070972","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15949 Win=11845 Len=0"
"1.070980","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=15949 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.071354","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.071548","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=17385 Ack=4258 Win=65535 Len=0"
"1.086542","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=17385 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.086702","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data, Application Data"
"1.086732","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=20281 Win=11903 Len=0"
"1.086739","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=20281 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.086748","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=21741 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.086855","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=23177 Win=11887 Len=0"
"1.086867","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
