_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000369","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.197876","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.197897","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.198683","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.198951","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2004 Win=65535 Len=0"
"0.199019","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.589395","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.629792","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"0.718249","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"0.718265","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2535 Win=11911 Len=0"
"0.718296","5.9.29.183","172.19.0.3","TLSv1.2","179","Application Data"
"0.718307","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=11911 Len=0"
"0.722176","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.722357","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"0.931937","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.932575","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.932937","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"1.194272","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.194329","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4661 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.194336","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.194433","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=7278 Win=11895 Len=0"
"1.209574","5.9.29.183","172.19.0.3","TLSv1.2","149","Application Data"
"1.218484","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.218492","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8819 Win=11911 Len=0"
"1.220137","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8819 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.225561","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"1.225626","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11541 Win=11911 Len=0"
"1.246142","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.246215","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=13001 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.246229","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.246372","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15618 Win=11895 Len=0"
"1.258739","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data"
"1.258811","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=17078 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.258830","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=18514 Win=11903 Len=0"
"1.261527","5.9.29.183","172.19.0.3","TLSv1.2","880","Application Data"
"1.273116","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.273133","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=20798 Win=11911 Len=0"
"1.273172","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=20798 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.277292","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"1.277300","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=23508 Win=11911 Len=0"
"1.283160","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.283231","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=24968 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.283239","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.283253","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=27852 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.283300","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=29300 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.283348","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=30748 Win=11877 Len=0"
"1.283664","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.283831","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=30748 Ack=4258 Win=65535 Len=0"
"1.292628","5.9.29.183","172.19.0.3","TLSv1.2","584","Application Data"
"1.292945","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.293201","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=31276 Ack=4801 Win=65535 Len=0"
"1.308455","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"1.320332","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.320355","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=33793 Win=11911 Len=0"
"1.320419","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=33793 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.323853","5.9.29.183","172.19.0.3","TLSv1.2","273","Application Data"
"1.323880","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=35446 Win=11911 Len=0"
"1.333152","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.333787","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=36894 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.333803","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=38342 Win=11911 Len=0"
"1.339033","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.356887","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.356906","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=40533 Win=11911 Len=0"
"1.356963","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=40533 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.357000","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.357125","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=43150 Win=11895 Len=0"
"1.366729","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data"
"1.366849","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=44610 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.366878","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=46046 Win=11903 Len=0"
"1.366985","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.366992","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=47506 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.366995","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=48966 Ack=4801 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.367014","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=48966 Win=11887 Len=0"
"1.373104","5.9.29.183","172.19.0.3","TLSv1.2","677","Application Data"
