_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000344","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.725902","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.725936","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.726645","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.727092","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2004 Win=65535 Len=0"
"0.727101","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.784550","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.824722","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"2.262678","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.262701","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=11911 Len=0"
"2.262717","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"2.262731","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=11911 Len=0"
"2.267694","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.268013","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"3.182492","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"3.183390","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"3.183777","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"3.703189","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"3.744112","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=3744 Win=11911 Len=0"
"3.804709","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.804732","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5204 Win=11911 Len=0"
"3.804789","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=5204 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3.804809","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6664 Win=11903 Len=0"
"3.804812","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"3.804820","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=7371 Win=11898 Len=0"
"3.851556","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.851579","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8831 Win=11911 Len=0"
"3.851637","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=8831 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3.851653","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10291 Win=11901 Len=0"
"3.851658","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"3.851666","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10998 Win=11896 Len=0"
"3.867521","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.867544","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12458 Win=11911 Len=0"
"3.867593","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=12458 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3.867606","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=13918 Win=11903 Len=0"
"3.867608","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"3.867613","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14625 Win=11898 Len=0"
"3.899136","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"3.899157","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=16073 Win=11911 Len=0"
"3.899205","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=16073 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"3.899217","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=17533 Win=11903 Len=0"
"3.899220","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"3.899226","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=18252 Win=11898 Len=0"
"3.914753","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"3.914776","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=19309 Win=11911 Len=0"
"3.929969","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.929984","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=20769 Win=11911 Len=0"
"3.930015","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=20769 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"3.930023","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=22205 Win=11903 Len=0"
"3.930878","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"3.930967","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=22936 Win=11911 Len=0"
"3.946345","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.946417","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"3.946623","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=24507 Win=11903 Len=0"
"3.991405","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"3.991466","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=25967 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"3.991516","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=27403 Win=11903 Len=0"
"3.991586","5.9.29.183","172.19.0.3","TLSv1.2","273","Application Data"
"3.991668","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=27620 Win=11911 Len=0"
"4.080549","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"4.080617","5.9.29.183","172.19.0.3","TLSv1.2","681","Application Data"
"4.080778","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=29705 Win=11903 Len=0"
"4.081164","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"4.081453","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=29705 Ack=4258 Win=65535 Len=0"
"4.089680","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"4.089925","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=29705 Ack=4801 Win=65535 Len=0"
"5.029452","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"5.030366","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"5.030703","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=30248 Ack=5344 Win=65535 Len=0"
"5.770161","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"5.811293","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=30791 Win=11911 Len=0"
"5.834696","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"5.834724","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=32239 Win=11911 Len=0"
"5.834893","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=32239 Ack=5344 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"5.834906","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=33687 Win=11903 Len=0"
"5.834907","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"5.834913","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=34418 Win=11898 Len=0"
"5.850773","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"5.850795","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=35878 Win=11911 Len=0"
"5.850845","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=35878 Ack=5344 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"5.850856","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=37314 Win=11903 Len=0"
"5.850859","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"5.850865","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=38588 Win=11895 Len=0"
"5.851235","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"5.851590","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=38588 Ack=5887 Win=65535 Len=0"
"5.866059","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"5.866128","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=40048 Ack=5887 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"5.866145","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=41484 Win=11901 Len=0"
"5.866205","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"5.882225","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"5.882432","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=42758 Win=11911 Len=0"
"5.913841","5.9.29.183","172.19.0.3","TCP","561","[TCP segment of a reassembled PDU]"
"5.913948","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=43263 Ack=5887 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"5.913991","5.9.29.183","172.19.0.3","TCP","987","9002 → 43520 [PSH, ACK] Seq=44723 Ack=5887 Win=65535 Len=931 [TCP segment of a reassembled PDU]"
"5.913996","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"5.914088","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=46385 Win=11887 Len=0"
"5.960367","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"5.960426","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=47845 Ack=5887 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"5.960446","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=49281 Win=11903 Len=0"
"5.960662","5.9.29.183","172.19.0.3","TLSv1.2","1237","Application Data"
"5.975843","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data"
"5.975869","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=51922 Win=11911 Len=0"
"5.975933","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=51922 Ack=5887 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"5.976185","5.9.29.183","172.19.0.3","TLSv1.2","880","Application Data"
"5.976226","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=54182 Win=11895 Len=0"
"6.006055","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"6.006131","5.9.29.183","172.19.0.3","TLSv1.2","1195","Application Data"
"6.006156","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=56781 Win=11903 Len=0"
"6.006501","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"6.006840","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=56781 Ack=6430 Win=65535 Len=0"
"6.063973","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"6.064014","5.9.29.183","172.19.0.3","TLSv1.2","179","Application Data"
"6.064093","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=58352 Win=11903 Len=0"
"6.067453","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"6.067661","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=58352 Ack=6973 Win=65535 Len=0"
"6.873829","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"6.874532","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"6.874857","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=58895 Ack=7516 Win=65535 Len=0"
"7.300934","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"7.300985","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=60355 Ack=7516 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"7.301105","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=61791 Win=11901 Len=0"
"7.301123","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"7.345563","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=62522 Win=11911 Len=0"
"7.401304","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"7.401326","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=63982 Win=11911 Len=0"
"7.401375","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=63982 Ack=7516 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"7.401428","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=65418 Win=11903 Len=0"
"7.401430","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"7.401438","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=66149 Win=11898 Len=0"
"7.411214","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"7.411249","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=67597 Win=11911 Len=0"
"7.411343","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=67597 Ack=7516 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"7.411353","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=69045 Win=11903 Len=0"
"7.411356","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"7.411362","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=70493 Win=11895 Len=0"
"7.417112","5.9.29.183","172.19.0.3","TLSv1.2","396","Application Data"
"7.417134","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=70833 Win=11911 Len=0"
"7.429246","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"7.429272","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=72281 Win=11911 Len=0"
"7.429454","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=72281 Ack=7516 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"7.429496","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=73729 Win=11903 Len=0"
"7.429511","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"7.429524","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=75189 Win=11895 Len=0"
"7.429528","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=75189 Ack=7516 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"7.429538","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=76649 Win=11887 Len=0"
"7.429605","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=76649 Ack=7516 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"7.429613","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=78073 Win=11879 Len=0"
"7.433214","5.9.29.183","172.19.0.3","TLSv1.2","70","Application Data"
"7.433241","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=78087 Win=11911 Len=0"
"7.480463","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"7.480508","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=79535 Win=11911 Len=0"
"7.480742","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=79535 Ack=7516 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"7.480752","5.9.29.183","172.19.0.3","TLSv1.2","1237","Application Data"
"7.480756","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"7.480759","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=83624 Ack=7516 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"7.480776","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=82164 Win=11895 Len=0"
"7.480846","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=7516 Ack=85060 Win=11879 Len=0"
