_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000325","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.276727","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.276757","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.277492","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.277759","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.797409","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.833221","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"0.833241","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=11911 Len=0"
"0.833254","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"0.837527","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.837844","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.143996","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.144415","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.144613","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"1.420118","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.420144","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=4661 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.420236","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6097 Win=11901 Len=0"
"1.420755","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.433228","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.433245","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8288 Win=11911 Len=0"
"1.433254","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=8288 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.435274","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.435301","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11184 Win=11911 Len=0"
"1.435307","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=11184 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.435370","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=12620 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.435397","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14068 Win=11895 Len=0"
"1.435485","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.435520","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=15528 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.435651","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.435850","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=16964 Ack=4258 Win=65535 Len=0"
"1.436502","5.9.29.183","172.19.0.3","TLSv1.2","1315","Application Data"
"1.455610","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.455685","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=19683 Win=11911 Len=0"
"1.455700","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=19683 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.455845","5.9.29.183","172.19.0.3","TLSv1.2","1237","Application Data"
"1.455951","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=22300 Win=11895 Len=0"
"1.467671","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data"
"1.468032","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=23748 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.468043","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=25208 Win=11911 Len=0"
"1.468045","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data [TCP segment of a reassembled PDU]"
"1.468319","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=26644 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.468329","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=28104 Win=11911 Len=0"
"1.468372","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data [TCP segment of a reassembled PDU]"
"1.468437","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=29540 Ack=4258 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.468460","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=30988 Win=11895 Len=0"
"1.468569","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.468573","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=32448 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.468580","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=33884 Win=11877 Len=0"
"1.468714","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.468885","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=33884 Ack=4801 Win=65535 Len=0"
"1.471493","5.9.29.183","172.19.0.3","TLSv1.2","503","Application Data"
"1.484748","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.484765","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=35791 Win=11911 Len=0"
"1.484776","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=35791 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.485199","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.485207","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=38675 Win=11911 Len=0"
"1.485445","5.9.29.183","172.19.0.3","TCP","1216","9002 → 43520 [PSH, ACK] Seq=38675 Ack=4801 Win=65535 Len=1160 [TCP segment of a reassembled PDU]"
"1.485534","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=39835 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.485540","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=41295 Win=11911 Len=0"
"1.485544","5.9.29.183","172.19.0.3","TCP","332","9002 → 43520 [PSH, ACK] Seq=41295 Ack=4801 Win=65535 Len=276 [TCP segment of a reassembled PDU]"
"1.485707","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.485768","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=43019 Win=11911 Len=0"
"1.485831","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=43019 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.485923","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=44467 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.485983","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=45915 Win=11895 Len=0"
"1.486524","5.9.29.183","172.19.0.3","TLSv1.2","381","Application Data"
"1.501738","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.501763","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=47688 Win=11911 Len=0"
"1.501916","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=47688 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.501924","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data [TCP segment of a reassembled PDU]"
"1.501926","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=50584 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.501928","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=52044 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.501987","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=53480 Win=11879 Len=0"
"1.502349","5.9.29.183","172.19.0.3","TLSv1.2","1127","Application Data, Application Data"
"1.506128","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.506470","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=54551 Ack=5344 Win=65535 Len=0"
"1.860446","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.861297","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.861629","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=55094 Ack=5887 Win=65535 Len=0"
"2.132035","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.132062","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=56554 Ack=5887 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.132067","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.132070","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=59450 Ack=5887 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.132072","5.9.29.183","172.19.0.3","TCP","1213","9002 → 43520 [PSH, ACK] Seq=60910 Ack=5887 Win=65535 Len=1157 [TCP segment of a reassembled PDU]"
"2.132165","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5887 Ack=62067 Win=11879 Len=0"
"2.148142","5.9.29.183","172.19.0.3","TLSv1.2","851","Application Data"
"2.148506","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.148859","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=62862 Ack=6430 Win=65535 Len=0"
"2.154244","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.154279","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=64322 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.154451","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=65758 Win=11903 Len=0"
"2.163008","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.166391","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
