_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000322","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.272495","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.272530","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.273548","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.273908","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.842954","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"0.847088","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.847455","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1601 Ack=3172 Win=65535 Len=0"
"1.113850","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.114407","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.114634","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3715 Win=65535 Len=0"
"1.387487","5.9.29.183","172.19.0.3","TCP","344","[TCP segment of a reassembled PDU]"
"1.387566","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=2432 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.387579","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=3892 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.387651","5.9.29.183","172.19.0.3","TLSv1.2","475","Application Data"
"1.387738","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5771 Win=11887 Len=0"
"1.407435","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.407467","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=7231 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.407483","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8691 Win=11903 Len=0"
"1.407487","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.423108","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data"
"1.423131","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11308 Win=11911 Len=0"
"1.423146","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=11308 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.423298","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.423307","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=14204 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.423311","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=15664 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
