_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000331","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.269307","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.270054","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.270344","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.766842","5.9.29.183","172.19.0.3","TCP","945","[TCP segment of a reassembled PDU]"
"0.766911","5.9.29.183","172.19.0.3","TLSv1.2","1252","Application Data"
"0.767033","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2629 Win=11903 Len=0"
"0.770239","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.770444","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2629 Ack=3172 Win=65535 Len=0"
"1.020701","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.021435","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.021716","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3172 Ack=3715 Win=65535 Len=0"
"1.363863","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.363927","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=4632 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.363948","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.364043","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6799 Win=11895 Len=0"
"1.385402","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.385691","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8247 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.385707","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9695 Win=11911 Len=0"
"1.385837","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.385842","5.9.29.183","172.19.0.3","TCP","1225","9002 → 43520 [PSH, ACK] Seq=11155 Ack=3715 Win=65535 Len=1169 [TCP segment of a reassembled PDU]"
"1.385885","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=12324 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.386026","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=13772 Win=11887 Len=0"
"1.397742","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.397802","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=15232 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.397823","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=16668 Win=11903 Len=0"
"1.397933","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=16668 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.401486","5.9.29.183","172.19.0.3","TLSv1.2","1191","Application Data, Application Data"
"1.401502","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=19251 Win=11911 Len=0"
"1.409937","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.409981","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=20711 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.409987","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.409998","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=23631 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.410001","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.410003","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=26551 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.410007","5.9.29.183","172.19.0.3","TCP","1432","9002 → 43520 [PSH, ACK] Seq=28011 Ack=3715 Win=65535 Len=1376 [TCP segment of a reassembled PDU]"
"1.410121","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=29387 Win=11861 Len=0"
"1.410282","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.410451","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.410625","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=30835 Ack=4258 Win=65535 Len=0"
"1.416464","5.9.29.183","172.19.0.3","TLSv1.2","410","Application Data"
"1.423256","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.423314","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=32649 Win=11911 Len=0"
"1.423363","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=32649 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.423374","5.9.29.183","172.19.0.3","TLSv1.2","1480","Application Data [TCP segment of a reassembled PDU]"
"1.423468","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=35533 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.423477","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=36993 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.423510","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=38429 Win=11879 Len=0"
"1.431795","5.9.29.183","172.19.0.3","TLSv1.2","70","Application Data"
"1.433294","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.433306","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=39891 Win=11911 Len=0"
"1.433350","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=39891 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.433394","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.433403","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=42811 Ack=4258 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.433445","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=44235 Win=11887 Len=0"
"1.433475","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=44235 Ack=4258 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.447162","5.9.29.183","172.19.0.3","TLSv1.2","584","Application Data"
