_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000334","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.236624","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.236655","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.237668","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.238147","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.509688","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.550185","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"0.802299","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"0.802323","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2535 Win=11911 Len=0"
"0.802337","5.9.29.183","172.19.0.3","TLSv1.2","179","Application Data"
"0.802348","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=11911 Len=0"
"0.805742","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.805976","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.070909","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.071664","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.072046","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"1.307292","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.307318","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4661 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.307323","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"1.307425","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6828 Win=11895 Len=0"
"1.335485","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.335521","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=8276 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.335611","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9736 Win=11903 Len=0"
"1.335807","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"1.345241","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.345259","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11903 Win=11911 Len=0"
"1.345272","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=11903 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.345278","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.345280","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=14823 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.345285","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=16283 Ack=3715 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"1.345486","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=17695 Win=11879 Len=0"
"1.345881","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.346151","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=17695 Ack=4258 Win=65535 Len=0"
"1.351397","5.9.29.183","172.19.0.3","TLSv1.2","70","Application Data"
"1.359440","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.359464","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=19157 Win=11911 Len=0"
"1.359737","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=19157 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.359777","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.359806","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=22077 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.359810","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=23537 Ack=4258 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"1.359864","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.359879","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=26397 Win=11877 Len=0"
"1.366780","5.9.29.183","172.19.0.3","TLSv1.2","193","Application Data"
"1.371248","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.371267","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=27994 Win=11911 Len=0"
"1.371281","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=27994 Ack=4258 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.371438","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.371481","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=30890 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.371486","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=32350 Ack=4258 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.371519","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=33774 Win=11879 Len=0"
"1.371705","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.371870","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=33774 Ack=4801 Win=65535 Len=0"
"1.382775","5.9.29.183","172.19.0.3","TLSv1.2","584","Application Data"
"1.384341","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.384350","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=35750 Win=11911 Len=0"
"1.384734","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=35750 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.384808","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
