_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000353","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.341467","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.341572","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.342225","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.342499","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.920642","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.961509","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"0.989259","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"0.989280","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2144 Win=11911 Len=0"
"0.992148","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.992349","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3172 Win=65535 Len=0"
"1.305990","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.306597","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.306836","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2687 Ack=3715 Win=65535 Len=0"
"1.637762","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.637828","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4135 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.637837","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"1.637932","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6314 Win=11895 Len=0"
"1.697689","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.697788","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=7774 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.697809","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9234 Win=11903 Len=0"
"1.697811","5.9.29.183","172.19.0.3","TLSv1.2","1213","Application Data"
"1.697815","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.697819","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=11851 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.697900","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.697907","5.9.29.183","172.19.0.3","TCP","1472","9002 → 43520 [PSH, ACK] Seq=14771 Ack=3715 Win=65535 Len=1416 [TCP segment of a reassembled PDU]"
"1.697910","5.9.29.183","172.19.0.3","TCP","1500","9002 → 43520 [PSH, ACK] Seq=16187 Ack=3715 Win=65535 Len=1444 [TCP segment of a reassembled PDU]"
"1.697943","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=17631 Win=11853 Len=0"
"1.712605","5.9.29.183","172.19.0.3","TLSv1.2","648","Application Data"
"1.737526","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.737552","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=19683 Win=11911 Len=0"
"1.737611","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=19683 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.737624","5.9.29.183","172.19.0.3","TLSv1.2","249","Application Data"
"1.737780","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=21336 Win=11899 Len=0"
"1.742113","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.742415","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=21336 Ack=4258 Win=65535 Len=0"
"2.380560","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.381292","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.381510","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=21879 Ack=4801 Win=65535 Len=0"
"2.704028","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.704063","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=23327 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.704169","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"2.704251","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=25506 Win=11893 Len=0"
"2.716710","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.716737","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=26966 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.716748","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=28426 Win=11903 Len=0"
"2.716750","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.716753","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=29886 Ack=4801 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"2.716758","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=31298 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.716907","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=32746 Win=11879 Len=0"
"2.717530","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.717786","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=32746 Ack=5344 Win=65535 Len=0"
"2.720500","5.9.29.183","172.19.0.3","TLSv1.2","70","Application Data"
"2.732936","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.732958","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=34208 Win=11911 Len=0"
