_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000275","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.431612","172.19.0.3","185.21.216.198","TLSv1.2","599","Application Data"
"0.431926","185.21.216.198","172.19.0.3","TCP","56","41389 → 37034 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.621580","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.621627","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.622281","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.622528","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.288153","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.332007","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"1.341351","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.341374","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=11911 Len=0"
"1.341429","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"1.341445","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=11911 Len=0"
"1.345916","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.346204","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.702632","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.703441","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.703753","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"2.084727","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.084828","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4649 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.084841","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"2.084968","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6828 Win=11895 Len=0"
"2.085271","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
