_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000316","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.191338","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.192265","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.192649","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.573356","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.614364","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=12738 Len=0"
"0.707905","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"0.707928","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2144 Win=12738 Len=0"
"0.712455","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.712820","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3172 Win=65535 Len=0"
"0.959998","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.960974","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.961359","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2687 Ack=3715 Win=65535 Len=0"
"1.248516","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.292916","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=3230 Win=12738 Len=0"
"1.293454","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.293476","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=4690 Win=12738 Len=0"
"1.293589","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=4690 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.293607","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6126 Win=12730 Len=0"
"1.293752","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.293764","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6857 Win=12738 Len=0"
"1.329429","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.329466","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8305 Win=12738 Len=0"
"1.329644","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8305 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.329655","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9753 Win=12730 Len=0"
"1.329734","5.9.29.183","172.19.0.3","TLSv1.2","1237","Application Data"
"1.329743","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10934 Win=12738 Len=0"
"1.345195","5.9.29.183","172.19.0.3","TLSv1.2","149","Application Data"
"1.345220","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11027 Win=12738 Len=0"
"1.360298","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.360321","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12487 Win=12736 Len=0"
"1.360392","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=12487 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.360405","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=13923 Win=12728 Len=0"
"1.360408","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.360414","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=14654 Win=12723 Len=0"
"1.409102","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"1.409127","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15711 Win=12738 Len=0"
"1.413526","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.413783","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=15711 Ack=4258 Win=65535 Len=0"
"1.690081","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.690993","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.691345","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=16254 Ack=4801 Win=65535 Len=0"
"1.962323","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.962428","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=17714 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.962442","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.962576","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=19881 Win=12722 Len=0"
"1.976569","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.976628","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=21341 Ack=4801 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.976650","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=22777 Win=12730 Len=0"
"1.978005","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"2.021356","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=24051 Win=12738 Len=0"
"2.069560","5.9.29.183","172.19.0.3","TCP","1396","[TCP segment of a reassembled PDU]"
"2.069583","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=25391 Win=12736 Len=0"
"2.069643","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=25391 Ack=4801 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.069661","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=26851 Win=12728 Len=0"
"2.069663","5.9.29.183","172.19.0.3","TLSv1.2","883","Application Data"
"2.069669","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=27678 Win=12722 Len=0"
"2.070118","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.070465","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=27678 Ack=5344 Win=65535 Len=0"
"2.081807","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.082098","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=29126 Ack=5344 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.082110","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=30574 Win=12738 Len=0"
"2.084634","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.093455","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.093482","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5344 Ack=32753 Win=12738 Len=0"
"2.100079","5.9.29.183","172.19.0.3","TLSv1.2","1207","Application Data"
"2.103989","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.104314","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=33904 Ack=5887 Win=65535 Len=0"
"2.505144","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.506140","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.506505","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=34447 Ack=6430 Win=65535 Len=0"
"2.849034","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.857109","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.857134","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=36438 Win=12738 Len=0"
"2.857198","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=36438 Ack=6430 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.864230","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.864255","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=38617 Win=12738 Len=0"
"2.870032","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.870106","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=40077 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.870359","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=41513 Win=12730 Len=0"
"2.879674","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"2.920481","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=42787 Win=12738 Len=0"
"2.961540","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.961565","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=44247 Win=12738 Len=0"
"2.961646","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=44247 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.961663","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=45683 Win=12730 Len=0"
"2.961740","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.961749","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=46414 Win=12725 Len=0"
"2.968158","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.968181","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=47874 Win=12738 Len=0"
"2.968281","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=47874 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.968295","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=49310 Win=12730 Len=0"
"2.968298","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.968303","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=50770 Win=12722 Len=0"
"2.968305","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=50770 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.968314","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=52206 Win=12714 Len=0"
"2.968480","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=52206 Ack=6430 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.968489","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=53666 Win=12706 Len=0"
"2.968491","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.968498","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=55126 Win=12698 Len=0"
"2.968499","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=55126 Ack=6430 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"2.968504","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=56550 Win=12688 Len=0"
"2.976853","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=56550 Ack=6430 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.976877","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=57998 Win=12738 Len=0"
"2.976939","5.9.29.183","172.19.0.3","TLSv1.2","924","Application Data, Application Data"
"2.976956","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=58866 Win=12732 Len=0"
"2.981119","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.981193","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=60326 Ack=6430 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.981368","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=61762 Win=12730 Len=0"
"2.992681","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.992936","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6430 Ack=62493 Win=12738 Len=0"
"2.993238","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.993610","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=62493 Ack=6973 Win=65535 Len=0"
"3.024383","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"3.057505","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"3.057563","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6973 Ack=64998 Win=12738 Len=0"
