_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000288","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.409264","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.410074","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.410292","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.065639","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.110623","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"1.566461","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"1.566482","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2144 Win=11911 Len=0"
"1.569585","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.569825","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3172 Win=65535 Len=0"
"1.983459","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.984189","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.984420","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2687 Ack=3715 Win=65535 Len=0"
"2.428832","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.472012","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=3230 Win=11911 Len=0"
"2.548893","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.548916","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=4690 Win=11911 Len=0"
"2.548977","5.9.29.183","172.19.0.3","TCP","1294","9002 → 43520 [PSH, ACK] Seq=4690 Ack=3715 Win=65535 Len=1238 [TCP segment of a reassembled PDU]"
"2.548993","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5928 Win=11903 Len=0"
