_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000311","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.313095","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.313159","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"0.314327","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.314711","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2004 Win=65535 Len=0"
"0.314772","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.884618","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"0.888771","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.889078","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1601 Ack=3172 Win=65535 Len=0"
"1.174890","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.175831","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.176203","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3715 Win=65535 Len=0"
"1.524232","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.524289","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=3604 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.524296","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"1.524407","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5771 Win=11895 Len=0"
"1.540653","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.540702","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=7231 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.540714","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=8667 Win=11903 Len=0"
"1.540716","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.553153","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.553172","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10846 Win=11911 Len=0"
"1.553438","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=10846 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.553485","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.553517","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=13754 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.553520","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=15214 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.553522","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.553540","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15214 Win=11895 Len=0"
"1.553576","5.9.29.183","172.19.0.3","TCP","1456","9002 → 43520 [PSH, ACK] Seq=18134 Ack=3715 Win=65535 Len=1400 [TCP segment of a reassembled PDU]"
"1.553684","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=19534 Win=11869 Len=0"
"1.556764","5.9.29.183","172.19.0.3","TLSv1.2","1315","Application Data"
"1.589960","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.589989","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=22241 Win=11911 Len=0"
"1.590229","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=22241 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.590235","5.9.29.183","172.19.0.3","TLSv1.2","1225","Application Data"
"1.590237","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data"
"1.590239","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=26330 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.590240","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=27790 Ack=3715 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.590262","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=29214 Win=11879 Len=0"
"1.590632","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.590873","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=29214 Ack=4258 Win=65535 Len=0"
"1.595725","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data, Application Data"
"1.601820","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.602277","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=30662 Ack=4801 Win=65535 Len=0"
"1.605491","5.9.29.183","172.19.0.3","TLSv1.2","612","Application Data"
"1.611807","172.19.0.3","5.9.29.183","TLSv1.2","1113","Application Data"
"1.612091","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=31218 Ack=5858 Win=65535 Len=0"
"1.620407","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.660836","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5858 Ack=31761 Win=11911 Len=0"
"1.945970","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.946066","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=5858 Ack=32304 Win=11911 Len=0"
"1.947042","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.947323","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=32304 Ack=6401 Win=65535 Len=0"
"2.286955","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.287043","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=33764 Ack=6401 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.287054","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.287059","5.9.29.183","172.19.0.3","TCP","1201","9002 → 43520 [PSH, ACK] Seq=36684 Ack=6401 Win=65535 Len=1145 [TCP segment of a reassembled PDU]"
"2.287078","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=37829 Ack=6401 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.287167","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6401 Ack=39277 Win=11879 Len=0"
"2.302134","5.9.29.183","172.19.0.3","TLSv1.2","851","Application Data"
"2.321783","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.321806","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6401 Ack=41520 Win=11911 Len=0"
"2.321855","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=41520 Ack=6401 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.321865","5.9.29.183","172.19.0.3","TCP","541","9002 → 43520 [PSH, ACK] Seq=42980 Ack=6401 Win=65535 Len=485 [TCP segment of a reassembled PDU]"
"2.321966","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.322031","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=44925 Ack=6401 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.322036","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=46385 Ack=6401 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.322051","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6401 Ack=44925 Win=11887 Len=0"
"2.322135","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6401 Ack=47845 Win=11869 Len=0"
"2.322177","5.9.29.183","172.19.0.3","TLSv1.2","704","Application Data [TCP segment of a reassembled PDU]"
"2.322265","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=48493 Ack=6401 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.322273","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=49953 Ack=6401 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.322334","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=6401 Ack=51389 Win=11845 Len=0"
"2.338229","5.9.29.183","172.19.0.3","TLSv1.2","648","Application Data"
"2.338803","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
