_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000428","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.602137","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.603920","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.604381","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.670528","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.711460","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=8466 Len=0"
"1.793484","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"1.793502","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2144 Win=8466 Len=0"
"1.796993","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.797326","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3172 Win=65535 Len=0"
"2.132327","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.133383","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.133965","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2687 Ack=3715 Win=65535 Len=0"
"2.600403","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.613820","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.613869","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=4678 Win=8466 Len=0"
"2.614564","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=4678 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
