_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000294","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.353175","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.353236","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=8466 Len=0"
"0.353896","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.354120","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.001828","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.047322","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=8466 Len=0"
"1.098542","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.098569","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=8466 Len=0"
"1.098629","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"1.098651","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=8466 Len=0"
"1.102678","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.103020","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.445867","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.446684","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.446988","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"1.883115","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.883177","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4661 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.883187","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"1.883348","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6828 Win=8450 Len=0"
"1.893285","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.893423","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8276 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.893471","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9724 Win=8458 Len=0"
"1.893477","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data [TCP segment of a reassembled PDU]"
"1.898002","5.9.29.183","172.19.0.3","TLSv1.2","396","Application Data"
"1.898030","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11512 Win=8466 Len=0"
"1.952636","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.952743","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=12972 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.952769","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.953007","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=15139 Win=8450 Len=0"
"1.963551","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"1.963598","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=16599 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.963612","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=18035 Win=8458 Len=0"
"1.963613","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.963616","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=19495 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.963621","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=20955 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.963623","5.9.29.183","172.19.0.3","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1.963785","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=23827 Win=8426 Len=0"
"1.968424","5.9.29.183","172.19.0.3","TLSv1.2","1221","Application Data"
"1.969251","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.970066","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=24992 Ack=4258 Win=65535 Len=0"
"1.978270","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.978339","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=26440 Ack=4258 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.978346","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.978358","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=29360 Ack=4258 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.978450","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4258 Ack=30784 Win=8442 Len=0"
"1.983195","5.9.29.183","172.19.0.3","TLSv1.2","490","Application Data"
"1.983589","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.983852","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=31218 Ack=4801 Win=65535 Len=0"
"1.997369","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.997472","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=32666 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.997702","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=34114 Win=8458 Len=0"
"1.997940","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.039039","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=34845 Win=8466 Len=0"
"2.045135","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.045176","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=36293 Win=8466 Len=0"
"2.045207","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=36293 Ack=4801 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"2.045218","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=37741 Win=8458 Len=0"
"2.045273","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.045282","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4801 Ack=38472 Win=8453 Len=0"
"2.058797","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
