_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000306","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"0.265902","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.266563","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"0.266964","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2004 Win=65535 Len=0"
"0.267060","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"0.756870","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"0.799856","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"0.805888","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"0.805930","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2547 Win=11911 Len=0"
"0.805946","5.9.29.183","172.19.0.3","TLSv1.2","167","Application Data"
"0.805959","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2658 Win=11911 Len=0"
"0.809946","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.810208","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2658 Ack=3172 Win=65535 Len=0"
"1.052645","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.053126","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.053373","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=3201 Ack=3715 Win=65535 Len=0"
"1.346627","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.357304","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.357357","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=5192 Win=11911 Len=0"
"1.357482","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=5192 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.361858","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.361872","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=7371 Win=11911 Len=0"
"1.369585","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.369705","5.9.29.183","172.19.0.3","TCP","1504","9002 → 43520 [PSH, ACK] Seq=8819 Ack=3715 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"1.369755","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=10267 Win=11903 Len=0"
"1.376779","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"1.379867","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"1.379910","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=12446 Win=11911 Len=0"
"1.379919","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=12446 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.379925","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.379928","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=15366 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.380049","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=16826 Ack=3715 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"1.380103","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=18238 Win=11879 Len=0"
"1.401578","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.401595","5.9.29.183","172.19.0.3","TCP","572","9002 → 43520 [PSH, ACK] Seq=19698 Ack=3715 Win=65535 Len=516 [TCP segment of a reassembled PDU]"
"1.401687","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=20214 Win=11901 Len=0"
"1.401832","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=20214 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.401872","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.401878","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=23134 Ack=3715 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"1.401896","5.9.29.183","172.19.0.3","TCP","562","9002 → 43520 [PSH, ACK] Seq=24558 Ack=3715 Win=65535 Len=506 [TCP segment of a reassembled PDU]"
"1.401956","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=25064 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.401962","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.402040","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=27984 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.402047","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=29444 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.402100","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.402159","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=32364 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.402164","5.9.29.183","172.19.0.3","TCP","926","9002 → 43520 [PSH, ACK] Seq=33824 Ack=3715 Win=65535 Len=870 [TCP segment of a reassembled PDU]"
"1.402198","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=34694 Win=11812 Len=0"
"1.403045","172.19.0.3","5.9.29.183","TLSv1.2","1113","Application Data"
"1.403293","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=34694 Ack=4772 Win=65535 Len=0"
"1.420065","5.9.29.183","172.19.0.3","TLSv1.2","1504","Application Data, Application Data"
"1.420309","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=36142 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.420347","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4772 Ack=37602 Win=11903 Len=0"
"1.420354","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=37602 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.420364","5.9.29.183","172.19.0.3","TLSv1.2","1480","Application Data [TCP segment of a reassembled PDU]"
"1.420371","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.420378","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=41946 Ack=4772 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"1.420480","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=43382 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.420559","5.9.29.183","172.19.0.3","TLSv1.2","1492","Application Data [TCP segment of a reassembled PDU]"
"1.420620","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=46278 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.420627","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=47738 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"1.420705","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1.420711","5.9.29.183","172.19.0.3","TCP","1468","9002 → 43520 [PSH, ACK] Seq=50658 Ack=4772 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
"1.420743","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4772 Ack=52070 Win=11820 Len=0"
