_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Info
"0.000000","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"0.000313","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=1 Ack=544 Win=65535 Len=0"
"1.098400","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.098439","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=544 Ack=544 Win=11911 Len=0"
"1.099395","172.19.0.3","5.9.29.183","TLSv1.2","2141","Application Data"
"1.099709","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2004 Win=65535 Len=0"
"1.099783","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=544 Ack=2629 Win=65535 Len=0"
"1.123281","185.21.216.198","172.19.0.3","TLSv1.2","599","Application Data"
"1.123307","172.19.0.3","185.21.216.198","TCP","56","37034 → 41389 [ACK] Seq=1 Ack=544 Win=686 Len=0"
"1.630451","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"1.672769","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=1087 Win=11911 Len=0"
"1.722184","5.9.29.183","172.19.0.3","TLSv1.2","1113","Application Data"
"1.722207","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=2629 Ack=2144 Win=11911 Len=0"
"1.726409","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"1.726721","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2144 Ack=3172 Win=65535 Len=0"
"2.260349","5.9.29.183","172.19.0.3","TLSv1.2","599","Application Data"
"2.260977","172.19.0.3","5.9.29.183","TLSv1.2","599","Application Data"
"2.261421","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=2687 Ack=3715 Win=65535 Len=0"
"2.647625","5.9.29.183","172.19.0.3","TCP","1504","[TCP segment of a reassembled PDU]"
"2.647646","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=4135 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.647652","5.9.29.183","172.19.0.3","TLSv1.2","775","Application Data"
"2.647732","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=6314 Win=11895 Len=0"
"2.662101","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.662136","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=7774 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.662154","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=9210 Win=11903 Len=0"
"2.663222","5.9.29.183","172.19.0.3","TLSv1.2","787","Application Data"
"2.695388","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.695409","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=11401 Win=11911 Len=0"
"2.695424","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=11401 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.695431","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.695435","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=14297 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.695556","5.9.29.183","172.19.0.3","TCP","1213","9002 → 43520 [PSH, ACK] Seq=15757 Ack=3715 Win=65535 Len=1157 [TCP segment of a reassembled PDU]"
"2.695639","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=16914 Win=11877 Len=0"
"2.710081","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.710113","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=18374 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.710130","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=19834 Win=11903 Len=0"
"2.710134","5.9.29.183","172.19.0.3","TCP","1480","9002 → 43520 [PSH, ACK] Seq=19834 Ack=3715 Win=65535 Len=1424 [TCP segment of a reassembled PDU]"
"2.711634","5.9.29.183","172.19.0.3","TLSv1.2","1191","Application Data, Application Data"
"2.711657","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=22393 Win=11911 Len=0"
"2.763558","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.763588","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=23853 Ack=3715 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.763596","5.9.29.183","172.19.0.3","TLSv1.2","763","Application Data"
"2.763712","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=26020 Win=11895 Len=0"
"2.775538","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.775568","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=27480 Ack=3715 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.775583","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=3715 Ack=28916 Win=11903 Len=0"
"2.778740","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"2.779096","172.19.0.3","5.9.29.183","TLSv1.2","1113","Application Data"
"2.779413","5.9.29.183","172.19.0.3","TCP","56","9002 → 43520 [ACK] Seq=30190 Ack=4772 Win=65535 Len=0"
"2.799980","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.800010","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=31650 Ack=4772 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.800016","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"2.800019","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=34546 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.800025","5.9.29.183","172.19.0.3","TCP","1213","9002 → 43520 [PSH, ACK] Seq=36006 Ack=4772 Win=65535 Len=1157 [TCP segment of a reassembled PDU]"
"2.800145","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4772 Ack=37163 Win=11879 Len=0"
"2.815656","5.9.29.183","172.19.0.3","TLSv1.2","1394","Application Data, Application Data"
"2.826641","5.9.29.183","172.19.0.3","TCP","1516","[TCP segment of a reassembled PDU]"
"2.826665","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4772 Ack=39961 Win=11911 Len=0"
"2.826681","5.9.29.183","172.19.0.3","TCP","1492","9002 → 43520 [PSH, ACK] Seq=39961 Ack=4772 Win=65535 Len=1436 [TCP segment of a reassembled PDU]"
"2.831914","5.9.29.183","172.19.0.3","TLSv1.2","1330","Application Data, Application Data"
"2.831940","172.19.0.3","5.9.29.183","TCP","56","43520 → 9002 [ACK] Seq=4772 Ack=42671 Win=11911 Len=0"
"2.838266","5.9.29.183","172.19.0.3","TCP","1098","[TCP segment of a reassembled PDU]"
"2.838311","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=43713 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.838319","5.9.29.183","172.19.0.3","TCP","1516","9002 → 43520 [PSH, ACK] Seq=45173 Ack=4772 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2.838322","5.9.29.183","172.19.0.3","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
